order_id,customer_id,order_date,channel,category,quantity,unit_price,discount,net_revenue,cost_of_goods,gross_margin,status,margin_pct
O501538,C100452,2023-12-07,web,home,3,116.36,52.36,296.72,176.2,120.52,completed,0.4062
O501841,C100517,2023-12-07,mobile_app,electronics,3,222.78,66.83,601.51,516.59,84.92,completed,0.1412
O501841,C100517,2023-12-07,mobile_app,apparel,1,49.77,9.95,39.82,20.69,19.13,completed,0.4804
O500564,C100176,2023-12-08,marketplace,beauty,1,34.47,1.72,32.75,15.68,17.07,completed,0.5212
O500564,C100176,2023-12-08,marketplace,footwear,2,86.82,26.05,147.59,85.14,62.45,completed,0.4231
O502002,C100569,2023-12-08,web,home,3,92.67,41.7,236.31,147.54,88.77,completed,0.3757
O502925,C100824,2023-12-08,marketplace,electronics,3,164.44,24.67,468.65,378.61,90.04,completed,0.1921
O503153,C100878,2023-12-08,web,beauty,3,31.66,4.75,90.23,42.99,47.24,completed,0.5236
O503153,C100878,2023-12-08,web,home,1,94.82,4.74,90.08,51.42,38.66,completed,0.4292
O500545,C100172,2023-12-10,web,home,3,50.21,0.0,150.63,87.09,63.54,completed,0.4218
O500545,C100172,2023-12-10,web,accessories,1,30.0,6.0,24.0,11.16,12.84,completed,0.535
O500545,C100172,2023-12-10,web,beauty,1,26.25,0.0,26.25,12.72,13.53,completed,0.5154
O500903,C100271,2023-12-10,marketplace,footwear,2,149.24,44.77,253.71,158.67,95.04,completed,0.3746
O500936,C100275,2023-12-10,mobile_app,home,3,151.41,0.0,454.23,276.35,177.88,completed,0.3916
O500936,C100275,2023-12-10,mobile_app,beauty,1,60.56,12.11,48.45,23.88,24.57,completed,0.5071
O500261,C100080,2023-12-12,retail_partner,electronics,3,274.09,41.11,781.16,688.95,92.21,completed,0.118
O500261,C100080,2023-12-12,retail_partner,accessories,2,47.89,19.16,76.62,37.42,39.2,completed,0.5116
O500803,C100243,2023-12-12,mobile_app,apparel,3,43.26,0.0,129.78,67.89,61.89,completed,0.4769
O502041,C100580,2023-12-13,web,accessories,1,44.22,2.21,42.01,22.88,19.13,completed,0.4554
O502968,C100832,2023-12-13,web,beauty,3,22.32,10.04,56.92,27.27,29.65,completed,0.5209
O502968,C100832,2023-12-13,web,beauty,2,36.8,11.04,62.56,33.62,28.94,completed,0.4626
O502968,C100832,2023-12-13,web,beauty,1,19.65,3.93,15.72,7.7,8.02,completed,0.5102
O500759,C100233,2023-12-14,marketplace,electronics,3,295.05,132.77,752.38,636.67,115.71,completed,0.1538
O500759,C100233,2023-12-14,marketplace,accessories,1,92.24,9.22,83.02,42.4,40.62,completed,0.4893
O502946,C100827,2023-12-14,mobile_app,footwear,3,147.15,0.0,441.45,252.3,189.15,completed,0.4285
O500438,C100145,2023-12-15,mobile_app,apparel,2,103.11,10.31,195.91,99.95,95.96,completed,0.4898
O500438,C100145,2023-12-15,mobile_app,electronics,3,320.31,192.19,768.74,680.64,88.1,completed,0.1146
O501700,C100484,2023-12-15,mobile_app,footwear,3,58.59,0.0,175.77,99.13,76.64,completed,0.436
O502073,C100589,2023-12-15,web,accessories,3,28.08,4.21,80.03,41.3,38.73,completed,0.4839
O502073,C100589,2023-12-15,web,electronics,3,108.1,0.0,324.3,279.55,44.75,completed,0.138
O500619,C100188,2023-12-16,web,beauty,3,26.44,0.0,79.32,39.79,39.53,completed,0.4984
O501161,C100359,2023-12-16,retail_partner,apparel,2,73.52,0.0,147.04,83.67,63.37,completed,0.431
O501392,C100424,2023-12-16,retail_partner,apparel,1,123.86,0.0,123.86,69.53,54.33,completed,0.4386
O501392,C100424,2023-12-16,retail_partner,apparel,1,95.89,0.0,95.89,49.04,46.85,completed,0.4886
O501392,C100424,2023-12-16,retail_partner,accessories,3,55.7,16.71,150.39,79.36,71.03,completed,0.4723
O501539,C100452,2023-12-16,web,footwear,2,207.05,62.12,351.98,216.69,135.29,completed,0.3844
O501539,C100452,2023-12-16,web,electronics,2,599.83,0.0,1199.66,930.08,269.58,completed,0.2247
O502431,C100691,2023-12-17,marketplace,home,3,61.91,37.15,148.58,86.05,62.53,completed,0.4209
O502431,C100691,2023-12-17,marketplace,footwear,3,85.5,25.65,230.85,149.17,81.68,completed,0.3538
O500479,C100155,2023-12-18,web,home,3,113.01,50.85,288.18,170.45,117.73,completed,0.4085
O500479,C100155,2023-12-18,web,accessories,3,50.27,22.62,128.19,64.42,63.77,completed,0.4975
O501162,C100359,2023-12-19,mobile_app,apparel,3,88.06,0.0,264.18,141.18,123.0,completed,0.4656
O501162,C100359,2023-12-19,mobile_app,beauty,1,37.96,0.0,37.96,18.38,19.58,completed,0.5158
O501162,C100359,2023-12-19,mobile_app,apparel,2,107.22,0.0,214.44,116.9,97.54,completed,0.4549
O501163,C100359,2023-12-19,web,beauty,1,64.32,12.86,51.46,24.34,27.12,completed,0.527
O503137,C100875,2023-12-19,mobile_app,home,2,152.55,0.0,305.1,202.04,103.06,completed,0.3378
O501065,C100316,2023-12-20,mobile_app,footwear,3,96.46,0.0,289.38,183.21,106.17,completed,0.3669
O501164,C100359,2023-12-20,mobile_app,footwear,3,165.5,0.0,496.5,316.38,180.12,completed,0.3628
O501164,C100359,2023-12-20,mobile_app,home,3,115.53,0.0,346.59,214.35,132.24,completed,0.3815
O502125,C100606,2023-12-20,mobile_app,footwear,3,113.96,51.28,290.6,182.51,108.09,completed,0.372
O500227,C100070,2023-12-21,web,accessories,3,37.52,0.0,112.56,53.31,59.25,completed,0.5264
O502214,C100630,2023-12-21,mobile_app,electronics,2,214.7,64.41,364.99,293.84,71.15,completed,0.1949
O502214,C100630,2023-12-21,mobile_app,home,3,118.32,35.5,319.46,205.14,114.32,completed,0.3579
O502295,C100646,2023-12-21,web,footwear,3,76.12,22.84,205.52,127.4,78.12,completed,0.3801
O502295,C100646,2023-12-21,web,footwear,2,68.66,0.0,137.32,85.62,51.7,completed,0.3765
O502295,C100646,2023-12-21,web,beauty,1,22.44,0.0,22.44,10.36,12.08,completed,0.5383
O500107,C100046,2023-12-22,retail_partner,apparel,3,42.87,0.0,128.61,77.25,51.36,completed,0.3993
O500107,C100046,2023-12-22,retail_partner,beauty,2,16.23,1.62,30.84,14.13,16.71,completed,0.5418
O501935,C100544,2023-12-22,web,footwear,3,105.65,0.0,316.95,196.3,120.65,completed,0.3807
O501935,C100544,2023-12-22,web,beauty,3,22.79,0.0,68.37,34.58,33.79,completed,0.4942
O501935,C100544,2023-12-22,web,accessories,2,17.26,0.0,34.52,17.14,17.38,completed,0.5035
O502725,C100781,2023-12-22,web,home,1,131.21,19.68,111.53,74.82,36.71,completed,0.3291
O502725,C100781,2023-12-22,web,beauty,1,48.14,4.81,43.33,20.46,22.87,completed,0.5278
O502725,C100781,2023-12-22,web,accessories,2,99.16,9.92,188.4,89.2,99.2,completed,0.5265
O502920,C100823,2023-12-22,marketplace,apparel,3,57.67,0.0,173.01,89.28,83.73,completed,0.484
O502920,C100823,2023-12-22,marketplace,accessories,1,27.97,0.0,27.97,14.26,13.71,completed,0.4902
O500251,C100078,2023-12-23,marketplace,electronics,3,378.07,0.0,1134.21,832.4,301.81,completed,0.2661
O501651,C100477,2023-12-23,web,beauty,1,42.8,0.0,42.8,20.76,22.04,completed,0.515
O501651,C100477,2023-12-23,web,beauty,3,46.12,6.92,131.44,61.71,69.73,completed,0.5305
O502298,C100649,2023-12-23,marketplace,apparel,1,66.87,0.0,66.87,37.18,29.69,completed,0.444
O502507,C100715,2023-12-23,web,footwear,2,77.8,0.0,155.6,89.56,66.04,completed,0.4244
O500021,C100008,2023-12-24,web,home,2,66.4,19.92,112.88,70.09,42.79,completed,0.3791
O500086,C100039,2023-12-24,marketplace,beauty,1,22.63,0.0,22.63,11.31,11.32,completed,0.5002
O500086,C100039,2023-12-24,marketplace,home,2,73.1,7.31,138.89,78.12,60.77,completed,0.4375
O500310,C100101,2023-12-24,mobile_app,apparel,3,42.18,25.31,101.23,57.77,43.46,completed,0.4293
O501989,C100562,2023-12-24,marketplace,beauty,3,40.17,0.0,120.51,55.68,64.83,completed,0.538
O501989,C100562,2023-12-24,marketplace,electronics,1,283.38,0.0,283.38,254.13,29.25,completed,0.1032
O501989,C100562,2023-12-24,marketplace,footwear,3,77.95,46.77,187.08,109.35,77.73,completed,0.4155
O501597,C100464,2023-12-25,web,footwear,1,142.65,7.13,135.52,84.48,51.04,completed,0.3766
O501597,C100464,2023-12-25,web,apparel,1,86.68,13.0,73.68,40.12,33.56,completed,0.4555
O501597,C100464,2023-12-25,web,footwear,1,94.43,14.16,80.27,44.1,36.17,completed,0.4506
O502099,C100596,2023-12-25,web,accessories,2,87.04,0.0,174.08,87.64,86.44,completed,0.4966
O502099,C100596,2023-12-25,web,electronics,2,182.5,0.0,365.0,285.58,79.42,completed,0.2176
O502099,C100596,2023-12-25,web,beauty,3,52.49,0.0,157.47,76.17,81.3,completed,0.5163
O502232,C100634,2023-12-25,marketplace,home,1,127.39,0.0,127.39,82.41,44.98,completed,0.3531
O502232,C100634,2023-12-25,marketplace,home,2,204.61,0.0,409.22,258.6,150.62,completed,0.3681
O502745,C100785,2023-12-25,marketplace,accessories,2,80.77,0.0,161.54,78.09,83.45,completed,0.5166
O502745,C100785,2023-12-25,marketplace,home,2,137.56,13.76,261.36,175.18,86.18,completed,0.3297
O502745,C100785,2023-12-25,marketplace,footwear,2,157.98,31.6,284.36,166.46,117.9,completed,0.4146
O500862,C100255,2023-12-26,marketplace,apparel,1,43.56,8.71,34.85,18.98,15.87,completed,0.4554
O500862,C100255,2023-12-26,marketplace,electronics,3,198.03,0.0,594.09,467.45,126.64,completed,0.2132
O500862,C100255,2023-12-26,marketplace,home,1,49.61,2.48,47.13,29.08,18.05,completed,0.383
O501311,C100400,2023-12-26,marketplace,apparel,1,42.49,4.25,38.24,21.48,16.76,completed,0.4383
O502372,C100671,2023-12-26,web,apparel,3,36.23,10.87,97.82,59.95,37.87,completed,0.3871
O502372,C100671,2023-12-26,web,home,3,66.11,9.92,188.41,117.84,70.57,completed,0.3746
O500334,C100111,2023-12-27,mobile_app,accessories,1,78.64,3.93,74.71,38.08,36.63,completed,0.4903
O500334,C100111,2023-12-27,mobile_app,beauty,2,45.63,0.0,91.26,40.39,50.87,completed,0.5574
O500334,C100111,2023-12-27,mobile_app,electronics,3,308.33,138.75,786.24,622.88,163.36,completed,0.2078
O501078,C100321,2023-12-27,mobile_app,apparel,2,67.5,0.0,135.0,74.04,60.96,completed,0.4516
O501078,C100321,2023-12-27,mobile_app,electronics,2,390.36,0.0,780.72,645.01,135.71,completed,0.1738
O501078,C100321,2023-12-27,mobile_app,electronics,1,360.33,0.0,360.33,334.05,26.28,completed,0.0729
O501814,C100511,2023-12-27,mobile_app,accessories,2,43.5,0.0,87.0,44.4,42.6,completed,0.4897
O500829,C100248,2023-12-28,marketplace,electronics,3,316.04,142.22,805.9,649.69,156.21,completed,0.1938
O500829,C100248,2023-12-28,marketplace,apparel,1,87.24,8.72,78.52,43.47,35.05,completed,0.4464
O501947,C100549,2023-12-28,mobile_app,beauty,3,56.85,34.11,136.44,63.94,72.5,completed,0.5314
O501947,C100549,2023-12-28,mobile_app,apparel,2,82.62,33.05,132.19,73.11,59.08,completed,0.4469
O501947,C100549,2023-12-28,mobile_app,footwear,3,171.99,51.6,464.37,276.09,188.28,completed,0.4055
O500034,C100016,2023-12-29,mobile_app,apparel,3,90.08,54.05,216.19,123.5,92.69,completed,0.4287
O500543,C100171,2023-12-29,retail_partner,accessories,3,29.38,0.0,88.14,41.81,46.33,completed,0.5256
O501466,C100436,2023-12-29,web,apparel,3,64.17,9.63,182.88,110.33,72.55,completed,0.3967
O501466,C100436,2023-12-29,web,apparel,3,68.76,0.0,206.28,120.56,85.72,completed,0.4156
O502400,C100679,2023-12-29,marketplace,accessories,3,61.24,18.37,165.35,83.02,82.33,completed,0.4979
O502427,C100690,2023-12-29,retail_partner,accessories,1,66.37,0.0,66.37,33.91,32.46,completed,0.4891
O502427,C100690,2023-12-29,retail_partner,beauty,2,53.23,5.32,101.14,51.6,49.54,completed,0.4898
O502427,C100690,2023-12-29,retail_partner,electronics,2,419.27,0.0,838.54,674.15,164.39,completed,0.196
O502494,C100712,2023-12-29,mobile_app,footwear,1,112.51,11.25,101.26,58.22,43.04,completed,0.425
O502552,C100727,2023-12-29,retail_partner,apparel,1,50.48,5.05,45.43,26.56,18.87,completed,0.4154
O502552,C100727,2023-12-29,retail_partner,electronics,1,192.83,0.0,192.83,159.63,33.2,completed,0.1722
O502552,C100727,2023-12-29,retail_partner,electronics,2,254.52,50.9,458.14,382.17,75.97,completed,0.1658
O503187,C100887,2023-12-29,marketplace,footwear,1,102.5,0.0,102.5,62.18,40.32,completed,0.3934
O503187,C100887,2023-12-29,marketplace,home,2,79.65,23.89,135.41,84.55,50.86,completed,0.3756
O500335,C100111,2023-12-30,retail_partner,beauty,3,59.99,27.0,152.97,73.61,79.36,completed,0.5188
O502478,C100708,2023-12-30,mobile_app,apparel,1,67.05,6.71,60.34,29.95,30.39,completed,0.5036
O503017,C100847,2023-12-30,mobile_app,beauty,3,62.29,0.0,186.87,97.45,89.42,completed,0.4785
O502015,C100574,2023-12-31,marketplace,accessories,3,66.25,19.88,178.87,83.52,95.35,completed,0.5331
O502015,C100574,2023-12-31,marketplace,apparel,3,57.35,25.81,146.24,80.22,66.02,completed,0.4514
O502926,C100824,2023-12-31,mobile_app,home,1,116.39,5.82,110.57,66.54,44.03,completed,0.3982
O502926,C100824,2023-12-31,mobile_app,beauty,2,51.84,0.0,103.68,50.42,53.26,completed,0.5137
O503080,C100859,2023-12-31,web,beauty,1,38.95,0.0,38.95,19.37,19.58,completed,0.5027
O503080,C100859,2023-12-31,web,electronics,3,162.64,0.0,487.92,397.03,90.89,completed,0.1863
O503080,C100859,2023-12-31,web,electronics,2,170.67,68.27,273.07,228.38,44.69,completed,0.1637
O501304,C100398,2024-01-01,mobile_app,electronics,1,149.89,0.0,149.89,127.91,21.98,completed,0.1466
O501652,C100477,2024-01-01,web,footwear,2,153.37,30.67,276.07,156.37,119.7,completed,0.4336
O501652,C100477,2024-01-01,web,home,2,145.17,43.55,246.79,160.87,85.92,completed,0.3482
O502170,C100618,2024-01-01,mobile_app,electronics,2,294.29,0.0,588.58,503.29,85.29,completed,0.1449
O502170,C100618,2024-01-01,mobile_app,footwear,1,201.89,30.28,171.61,103.49,68.12,completed,0.3969
O502170,C100618,2024-01-01,mobile_app,apparel,2,69.64,20.89,118.39,66.36,52.03,completed,0.4395
O500122,C100051,2024-01-02,web,footwear,1,151.08,15.11,135.97,82.82,53.15,completed,0.3909
O500122,C100051,2024-01-02,web,home,1,128.8,0.0,128.8,85.49,43.31,completed,0.3363
O500122,C100051,2024-01-02,web,electronics,1,509.31,50.93,458.38,375.26,83.12,completed,0.1813
O500439,C100145,2024-01-02,web,apparel,2,111.65,22.33,200.97,110.06,90.91,completed,0.4524
O500439,C100145,2024-01-02,web,apparel,2,117.55,0.0,235.1,132.13,102.97,completed,0.438
O500439,C100145,2024-01-02,web,apparel,3,84.13,25.24,227.15,133.08,94.07,completed,0.4141
O500830,C100248,2024-01-02,marketplace,beauty,3,54.25,24.41,138.34,63.83,74.51,completed,0.5386
O500830,C100248,2024-01-02,marketplace,home,3,146.39,0.0,439.17,256.92,182.25,completed,0.415
O501592,C100463,2024-01-02,marketplace,beauty,1,35.11,0.0,35.11,17.24,17.87,completed,0.509
O501592,C100463,2024-01-02,marketplace,home,3,77.71,0.0,233.13,154.6,78.53,completed,0.3369
O501592,C100463,2024-01-02,marketplace,home,3,69.44,20.83,187.49,123.83,63.66,completed,0.3395
O501999,C100568,2024-01-02,web,home,1,49.83,2.49,47.34,27.0,20.34,completed,0.4297
O502171,C100618,2024-01-02,web,home,3,119.42,0.0,358.26,227.78,130.48,completed,0.3642
O502171,C100618,2024-01-02,web,apparel,2,110.18,0.0,220.36,117.36,103.0,completed,0.4674
O502171,C100618,2024-01-02,web,beauty,2,44.04,4.4,83.68,38.6,45.08,completed,0.5387
O500611,C100187,2024-01-03,mobile_app,apparel,1,109.62,0.0,109.62,58.91,50.71,completed,0.4626
O500611,C100187,2024-01-03,mobile_app,electronics,3,276.69,41.5,788.57,710.53,78.04,completed,0.099
O501021,C100296,2024-01-03,web,beauty,2,40.55,8.11,72.99,34.61,38.38,completed,0.5258
O502419,C100687,2024-01-03,web,apparel,1,22.05,2.21,19.84,9.9,9.94,completed,0.501
O502419,C100687,2024-01-03,web,footwear,3,85.96,0.0,257.88,138.95,118.93,completed,0.4612
O502813,C100801,2024-01-03,web,footwear,2,166.72,33.34,300.1,172.56,127.54,completed,0.425
O502813,C100801,2024-01-03,web,apparel,3,113.22,50.95,288.71,158.84,129.87,completed,0.4498
O500480,C100155,2024-01-04,mobile_app,home,1,200.22,0.0,200.22,121.43,78.79,completed,0.3935
O500480,C100155,2024-01-04,mobile_app,electronics,1,370.55,55.58,314.97,276.86,38.11,completed,0.121
O500480,C100155,2024-01-04,mobile_app,apparel,1,83.19,0.0,83.19,42.05,41.14,completed,0.4945
O500571,C100179,2024-01-04,marketplace,home,3,110.57,0.0,331.71,196.34,135.37,completed,0.4081
O500571,C100179,2024-01-04,marketplace,apparel,3,77.76,34.99,198.29,103.21,95.08,completed,0.4795
O500571,C100179,2024-01-04,marketplace,home,1,100.71,20.14,80.57,53.09,27.48,completed,0.3411
O500760,C100233,2024-01-04,marketplace,apparel,2,105.52,0.0,211.04,124.85,86.19,completed,0.4084
O500831,C100248,2024-01-04,mobile_app,footwear,2,248.94,0.0,497.88,290.45,207.43,completed,0.4166
O502560,C100730,2024-01-04,mobile_app,home,2,54.69,10.94,98.44,57.38,41.06,completed,0.4171
O502560,C100730,2024-01-04,mobile_app,beauty,1,21.24,1.06,20.18,9.36,10.82,completed,0.5362
O503215,C100899,2024-01-04,web,electronics,3,180.07,27.01,513.2,410.74,102.46,completed,0.1996
O503215,C100899,2024-01-04,web,beauty,2,38.86,0.0,77.72,37.14,40.58,completed,0.5221
O503215,C100899,2024-01-04,web,home,1,73.31,0.0,73.31,47.48,25.83,completed,0.3523
O502553,C100727,2024-01-05,mobile_app,home,3,55.94,0.0,167.82,109.13,58.69,completed,0.3497
O502553,C100727,2024-01-05,mobile_app,electronics,2,266.66,26.67,506.65,397.75,108.9,completed,0.2149
O502553,C100727,2024-01-05,mobile_app,home,1,91.8,0.0,91.8,57.51,34.29,completed,0.3735
O502035,C100579,2024-01-06,web,accessories,1,42.31,0.0,42.31,20.03,22.28,completed,0.5266
O502035,C100579,2024-01-06,web,beauty,1,24.17,3.63,20.54,9.4,11.14,completed,0.5424
O502364,C100665,2024-01-06,retail_partner,electronics,2,211.36,0.0,422.72,331.72,91.0,completed,0.2153
O502364,C100665,2024-01-06,retail_partner,electronics,1,183.63,27.54,156.09,134.56,21.53,completed,0.1379
O502364,C100665,2024-01-06,retail_partner,apparel,3,30.4,4.56,86.64,45.07,41.57,completed,0.4798
O500440,C100145,2024-01-07,web,electronics,1,308.28,0.0,308.28,235.07,73.21,completed,0.2375
O501701,C100485,2024-01-07,web,accessories,2,50.08,10.02,90.14,46.23,43.91,completed,0.4871
O501701,C100485,2024-01-07,web,apparel,1,38.01,0.0,38.01,21.61,16.4,completed,0.4315
O501701,C100485,2024-01-07,web,beauty,2,30.74,0.0,61.48,30.1,31.38,completed,0.5104
O502190,C100621,2024-01-07,web,accessories,3,23.6,10.62,60.18,31.94,28.24,completed,0.4693
O502190,C100621,2024-01-07,web,beauty,2,31.88,0.0,63.76,34.26,29.5,completed,0.4627
O503001,C100843,2024-01-07,web,accessories,1,44.13,8.83,35.3,17.55,17.75,completed,0.5028
O503001,C100843,2024-01-07,web,home,3,102.49,30.75,276.72,171.75,104.97,completed,0.3793
O503001,C100843,2024-01-07,web,accessories,1,45.33,0.0,45.33,23.01,22.32,completed,0.4924
O500220,C100069,2024-01-08,mobile_app,apparel,1,41.78,4.18,37.6,21.11,16.49,completed,0.4386
O501145,C100353,2024-01-08,web,electronics,1,221.18,33.18,188.0,153.37,34.63,completed,0.1842
O501819,C100513,2024-01-08,mobile_app,electronics,2,344.18,34.42,653.94,533.63,120.31,completed,0.184
O501819,C100513,2024-01-08,mobile_app,beauty,3,39.61,0.0,118.83,60.82,58.01,completed,0.4882
O501819,C100513,2024-01-08,mobile_app,electronics,3,231.69,104.26,590.81,508.76,82.05,completed,0.1389
O502532,C100722,2024-01-08,marketplace,accessories,3,36.5,0.0,109.5,53.83,55.67,completed,0.5084
O502532,C100722,2024-01-08,marketplace,home,3,119.18,71.51,286.03,156.24,129.79,completed,0.4538
O501393,C100424,2024-01-09,mobile_app,apparel,2,89.68,8.97,170.39,98.46,71.93,completed,0.4221
O502927,C100824,2024-01-09,web,accessories,1,82.58,0.0,82.58,41.7,40.88,completed,0.495
O500441,C100145,2024-01-10,web,electronics,1,336.0,67.2,268.8,193.1,75.7,completed,0.2816
O500441,C100145,2024-01-10,web,beauty,1,49.38,0.0,49.38,23.13,26.25,completed,0.5316
O500441,C100145,2024-01-10,web,electronics,1,313.6,47.04,266.56,228.66,37.9,completed,0.1422
O502648,C100761,2024-01-10,marketplace,footwear,2,174.26,0.0,348.52,230.44,118.08,completed,0.3388
O502648,C100761,2024-01-10,marketplace,electronics,1,196.71,19.67,177.04,137.69,39.35,completed,0.2223
O502648,C100761,2024-01-10,marketplace,footwear,3,180.03,81.01,459.08,273.81,185.27,completed,0.4036
O502911,C100821,2024-01-10,marketplace,apparel,3,59.44,26.75,151.57,88.62,62.95,completed,0.4153
O502911,C100821,2024-01-10,marketplace,electronics,2,254.86,25.49,484.23,373.66,110.57,completed,0.2283
O502911,C100821,2024-01-10,marketplace,apparel,1,61.59,0.0,61.59,32.69,28.9,completed,0.4692
O503055,C100853,2024-01-10,web,beauty,1,32.64,0.0,32.64,16.22,16.42,completed,0.5031
O503055,C100853,2024-01-10,web,apparel,2,34.34,0.0,68.68,36.58,32.1,completed,0.4674
O500679,C100202,2024-01-11,web,beauty,3,41.41,6.21,118.02,53.31,64.71,completed,0.5483
O501216,C100368,2024-01-11,mobile_app,home,1,48.18,0.0,48.18,28.84,19.34,completed,0.4014
O501216,C100368,2024-01-11,mobile_app,beauty,1,30.48,0.0,30.48,14.91,15.57,completed,0.5108
O501216,C100368,2024-01-11,mobile_app,accessories,2,32.54,0.0,65.08,34.49,30.59,completed,0.47
O502166,C100617,2024-01-11,mobile_app,beauty,3,28.26,8.48,76.3,38.25,38.05,completed,0.4987
O502166,C100617,2024-01-11,mobile_app,accessories,2,33.77,0.0,67.54,34.21,33.33,completed,0.4935
O502299,C100649,2024-01-11,mobile_app,home,3,60.1,36.06,144.24,88.75,55.49,completed,0.3847
O502299,C100649,2024-01-11,mobile_app,apparel,2,102.0,40.8,163.2,90.84,72.36,completed,0.4434
O502299,C100649,2024-01-11,mobile_app,beauty,1,66.43,3.32,63.11,30.71,32.4,completed,0.5134
